score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.75,6.162327,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+SVM
0.7546926,6.1753807,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+SVM
0.6893755,6.4943266,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+SVM
0.7503913,6.0062685,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+SVM
0.72551095,6.02412,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,LogVariance+SVM
0.8516335,2.9901335,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,FgMDM
0.8412385,2.7332542,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,FgMDM
0.8089921,2.8834949,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,FgMDM
0.8363173,2.956542,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,FgMDM
0.8154321,2.7515132,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,FgMDM
0.873864,2.34609,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+LR
0.85227203,2.345397,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+LR
0.8201726,2.347152,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+LR
0.85679996,2.349773,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+LR
0.836362,2.3544729,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+LR
0.87512624,13.972698,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+EL
0.853267,14.10536,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+EL
0.82020247,14.260602,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+EL
0.85623354,14.167236,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+EL
0.83663034,14.073892,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+EL
0.8330264,45.626003,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,CSP+SVM
0.8253935,45.601,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,CSP+SVM
0.7637781,45.902317,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,CSP+SVM
0.83154696,46.011307,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,CSP+SVM
0.80566776,45.052177,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,CSP+SVM
0.7499555,0.14825392,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,LogVariance+LDA
0.75583607,0.14689326,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,LogVariance+LDA
0.69548756,0.14958048,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,LogVariance+LDA
0.7533579,0.14909697,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,LogVariance+LDA
0.7308627,0.15442967,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,LogVariance+LDA
0.6681764,2.1940587,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,MDM
0.6326997,2.1942918,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,MDM
0.546742,2.1991992,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,MDM
0.56978875,2.1985776,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,MDM
0.70280707,2.1949334,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,MDM
0.9022275,13.064955,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TS+SVM
0.8860855,14.782967,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TS+SVM
0.87196076,13.451113,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TS+SVM
0.89168316,13.209409,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TS+SVM
0.8723782,12.855155,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TS+SVM
0.8019008,1.0832126,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,CSP+LDA
0.7920701,1.0860147,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,CSP+LDA
0.6994678,1.087399,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,CSP+LDA
0.79666376,1.0875375,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,CSP+LDA
0.78512543,1.0829067,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,CSP+LDA
0.7707752,0.25888658,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,TRCSP+LDA
0.759905,0.25818992,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,TRCSP+LDA
0.67417,0.2591765,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,TRCSP+LDA
0.78855413,0.25934792,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,TRCSP+LDA
0.7655372,0.25854254,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,TRCSP+LDA
0.8024057,1.0871203,2592.0,all_subjects,all_sessions_0,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7923374,1.0879767,2592.0,all_subjects,all_sessions_1,22,2,BNCI2014-001,DLCSPauto+shLDA
0.6988566,1.0858982,2592.0,all_subjects,all_sessions_2,22,2,BNCI2014-001,DLCSPauto+shLDA
0.79672337,1.0907876,2592.0,all_subjects,all_sessions_3,22,2,BNCI2014-001,DLCSPauto+shLDA
0.7852894,1.0851512,2592.0,all_subjects,all_sessions_4,22,2,BNCI2014-001,DLCSPauto+shLDA
